gene	transcript	canonical	obs_lof	exp_lof	oe_lof	oe_lof_lower	oe_lof_upper	obs_mis	exp_mis	oe_mis	oe_mis_lower	oe_mis_upper	obs_syn	exp_syn	oe_syn	oe_syn_lower	oe_syn_upper	lof_z	mis_z	syn_z	pLI	pRec	pNull	gene_issues
CLCN3	ENST00000515420	false	1	1.0237e+01	9.7689e-02	3.4000e-02	4.6300e-01	67	1.4082e+02	4.7580e-01	3.9000e-01	5.8300e-01	40	4.9451e+01	8.0888e-01	6.2700e-01	1.0530e+00	2.6905e+00	2.2567e+00	1.0522e+00	8.3538e-01	1.6400e-01	6.2420e-04	[]
CLCN4	ENST00000380829	false	0	2.0238e+01	0.0000e+00	0.0000e+00	1.4800e-01	103	3.2811e+02	3.1392e-01	2.6700e-01	3.7000e-01	148	1.4964e+02	9.8906e-01	8.6400e-01	1.1340e+00	4.1926e+00	4.5084e+00	1.0475e-01	9.9910e-01	8.9519e-04	7.3375e-09	[]
CLCN4	ENST00000380833	true	0	2.0454e+01	0.0000e+00	0.0000e+00	1.4600e-01	111	3.4274e+02	3.2386e-01	2.7700e-01	3.7900e-01	155	1.5537e+02	9.9764e-01	8.7500e-01	1.1400e+00	4.2150e+00	4.5411e+00	2.3000e-02	9.9917e-01	8.2556e-04	6.0234e-09	[]
CLCN4	ENST00000421085	false	0	1.7095e+01	0.0000e+00	0.0000e+00	1.7500e-01	97	3.0042e+02	3.2289e-01	2.7300e-01	3.8200e-01	134	1.3468e+02	9.9496e-01	8.6400e-01	1.1480e+00	3.8533e+00	4.2576e+00	4.5753e-02	9.9711e-01	2.8946e-03	1.2831e-07	[]
CLCN4	ENST00000454850	false	0	5.2024e+00	0.0000e+00	0.0000e+00	5.7500e-01	17	6.3250e+01	2.6878e-01	1.8300e-01	4.0300e-01	27	3.1070e+01	8.6902e-01	6.4000e-01	1.1980e+00	2.1257e+00	2.1097e+00	5.7162e-01	7.9712e-01	1.9768e-01	5.2009e-03	[]
CLCN5	ENST00000307367	false	1	2.4348e+01	4.1071e-02	1.4000e-02	1.9500e-01	180	3.0577e+02	5.8868e-01	5.2000e-01	6.6600e-01	92	1.1001e+02	8.3629e-01	7.0600e-01	9.9500e-01	4.4098e+00	2.6092e+00	1.3444e+00	9.9900e-01	1.0010e-03	1.9494e-09	[]
CLCN5	ENST00000376088	true	2	2.6941e+01	7.4236e-02	2.9000e-02	2.3400e-01	194	3.2601e+02	5.9507e-01	5.2800e-01	6.7000e-01	94	1.1621e+02	8.0891e-01	6.8400e-01	9.6000e-01	4.4783e+00	2.6524e+00	1.6128e+00	9.9803e-01	1.9725e-03	2.0613e-09	[]
CLCN5	ENST00000376091	false	2	2.6941e+01	7.4236e-02	2.9000e-02	2.3400e-01	194	3.2601e+02	5.9507e-01	5.2800e-01	6.7000e-01	94	1.1621e+02	8.0891e-01	6.8400e-01	9.6000e-01	4.4783e+00	2.6524e+00	1.6128e+00	9.9803e-01	1.9725e-03	2.0613e-09	[]
CLCN5	ENST00000376108	false	1	2.4348e+01	4.1071e-02	1.4000e-02	1.9500e-01	180	3.0577e+02	5.8868e-01	5.2000e-01	6.6600e-01	92	1.1001e+02	8.3629e-01	7.0600e-01	9.9500e-01	4.4098e+00	2.6092e+00	1.3444e+00	9.9900e-01	1.0010e-03	1.9494e-09	[]
CLCN5	ENST00000482218	false	0	1.2685e+00	0.0000e+00	0.0000e+00	1.6380e+00	10	1.5481e+01	6.4597e-01	3.9700e-01	1.0960e+00	1	4.5831e+00	2.1819e-01	7.6000e-02	1.0300e+00	1.0497e+00	5.0534e-01	1.3104e+00	4.3198e-01	4.6652e-01	1.0149e-01	[]
CLCN6	ENST00000312413	false	7	2.2523e+01	3.1080e-01	1.7600e-01	5.8400e-01	190	2.0459e+02	9.2870e-01	8.2400e-01	1.0470e+00	92	7.9615e+01	1.1556e+00	9.7500e-01	1.3740e+00	3.0483e+00	3.6996e-01	-1.0868e+00	2.4794e-02	9.7469e-01	5.1354e-04	[]
CLCN6	ENST00000346436	true	21	4.9225e+01	4.2662e-01	3.0200e-01	6.1400e-01	436	5.3603e+02	8.1339e-01	7.5100e-01	8.8000e-01	237	2.2063e+02	1.0742e+00	9.6500e-01	1.1960e+00	3.7492e+00	1.5674e+00	-8.6313e-01	5.1988e-08	9.9998e-01	1.5004e-05	[]
CLCN6	ENST00000376487	false	21	4.7672e+01	4.4051e-01	3.1100e-01	6.3400e-01	426	5.2541e+02	8.1079e-01	7.4800e-01	8.7800e-01	234	2.1664e+02	1.0801e+00	9.7000e-01	1.2040e+00	3.6002e+00	1.5734e+00	-9.2357e-01	2.9085e-08	9.9997e-01	3.4543e-05	[]
CLCN6	ENST00000376496	false	21	4.7639e+01	4.4081e-01	3.1200e-01	6.3500e-01	479	5.8016e+02	8.2563e-01	7.6500e-01	8.9000e-01	261	2.4173e+02	1.0797e+00	9.7500e-01	1.1960e+00	3.5970e+00	1.5237e+00	-9.7037e-01	2.8731e-08	9.9996e-01	3.5156e-05	[]
CLCN6	ENST00000376497	false	2	8.6972e+00	2.2996e-01	9.3000e-02	7.2400e-01	52	6.1024e+01	8.5213e-01	6.8100e-01	1.0740e+00	36	2.0767e+01	1.7335e+00	1.3000e+00	1.9600e+00	2.1165e+00	4.1907e-01	-2.6171e+00	3.5083e-01	6.3719e-01	1.1972e-02	[]
CLCN7	ENST00000262318	false	10	4.1508e+01	2.4092e-01	1.4800e-01	4.0900e-01	417	5.5483e+02	7.5158e-01	6.9300e-01	8.1500e-01	307	2.5232e+02	1.2167e+00	1.1080e+00	1.3370e+00	4.5578e+00	2.1228e+00	-2.6953e+00	1.7971e-01	8.2029e-01	1.6265e-07	[]
CLCN7	ENST00000382745	true	10	4.3274e+01	2.3109e-01	1.4200e-01	3.9200e-01	347	4.9026e+02	7.0779e-01	6.4700e-01	7.7400e-01	276	2.2380e+02	1.2332e+00	1.1170e+00	1.3630e+00	4.7140e+00	2.3472e+00	-2.7320e+00	2.9779e-01	7.0221e-01	5.3938e-08	[]
CLCN7	ENST00000448525	false	9	4.1106e+01	2.1895e-01	1.3100e-01	3.8200e-01	325	4.7355e+02	6.8630e-01	6.2600e-01	7.5200e-01	273	2.1768e+02	1.2542e+00	1.1350e+00	1.3860e+00	4.6670e+00	2.4765e+00	-2.9359e+00	4.9513e-01	5.0487e-01	5.7512e-08	[]
CLCN7	ENST00000564568	false	2	7.0730e+00	2.8276e-01	1.1500e-01	8.9000e-01	62	7.5916e+01	8.1669e-01	6.6500e-01	1.0090e+00	24	2.9320e+01	8.1854e-01	5.9200e-01	1.1510e+00	1.7777e+00	5.7943e-01	7.6929e-01	2.2301e-01	7.4356e-01	3.3421e-02	[]
CLCN7	ENST00000569851	false	3	1.0470e+01	2.8653e-01	1.2900e-01	7.4100e-01	102	1.3006e+02	7.8425e-01	6.6700e-01	9.2500e-01	74	5.5819e+01	1.3257e+00	1.0980e+00	1.6080e+00	2.1516e+00	8.9263e-01	-1.9053e+00	1.6822e-01	8.1895e-01	1.2826e-02	[]
CLCNKA	ENST00000331433	true	29	3.3565e+01	8.6400e-01	6.4200e-01	1.1780e+00	398	3.8084e+02	1.0450e+00	9.6200e-01	1.1350e+00	205	1.6064e+02	1.2761e+00	1.1380e+00	1.4330e+00	7.3434e-01	-3.1892e-01	-2.7399e+00	8.4285e-18	3.0403e-02	9.6960e-01	[]
CLCNKA	ENST00000375692	false	29	3.3835e+01	8.5709e-01	6.3700e-01	1.1690e+00	398	3.8075e+02	1.0453e+00	9.6200e-01	1.1360e+00	205	1.6055e+02	1.2769e+00	1.1390e+00	1.4340e+00	7.7472e-01	-3.2072e-01	-2.7469e+00	1.0732e-17	3.4988e-02	9.6501e-01	[]
CLCNKA	ENST00000420078	false	29	3.3835e+01	8.5709e-01	6.3700e-01	1.1690e+00	398	3.8075e+02	1.0453e+00	9.6200e-01	1.1360e+00	205	1.6055e+02	1.2769e+00	1.1390e+00	1.4340e+00	7.7472e-01	-3.2072e-01	-2.7469e+00	1.0732e-17	3.4988e-02	9.6501e-01	[]
CLCNKA	ENST00000439316	false	28	3.1414e+01	8.9134e-01	6.5900e-01	1.2220e+00	382	3.5852e+02	1.0655e+00	9.7900e-01	1.1600e+00	189	1.5091e+02	1.2524e+00	1.1120e+00	1.4130e+00	5.6761e-01	-4.4979e-01	-2.4278e+00	1.3472e-17	2.0885e-02	9.7911e-01	[]
CLCNKB	ENST00000375667	false	22	2.5505e+01	8.6257e-01	6.1500e-01	1.2320e+00	318	2.9718e+02	1.0700e+00	9.7600e-01	1.1740e+00	139	1.2312e+02	1.1289e+00	9.8300e-01	1.3000e+00	6.4682e-01	-4.3806e-01	-1.1203e+00	1.1665e-13	8.3150e-02	9.1685e-01	[]
CLCNKB	ENST00000375679	true	34	3.6732e+01	9.2561e-01	7.0300e-01	1.2320e+00	430	3.9992e+02	1.0752e+00	9.9300e-01	1.1650e+00	199	1.6000e+02	1.2437e+00	1.1070e+00	1.3990e+00	4.2017e-01	-5.4568e-01	-2.4137e+00	8.6638e-22	3.6421e-03	9.9636e-01	[]
CLCNKB	ENST00000431772	false	6	7.8734e+00	7.6206e-01	4.1600e-01	1.4840e+00	81	8.0902e+01	1.0012e+00	8.3600e-01	1.2040e+00	29	3.2596e+01	8.8967e-01	6.6100e-01	1.2130e+00	6.2223e-01	-3.9543e-03	4.9320e-01	3.3745e-04	6.1090e-01	3.8877e-01	[]
CLDN1	ENST00000295522	true	6	1.0344e+01	5.8004e-01	3.1700e-01	1.1440e+00	121	1.2306e+02	9.8327e-01	8.4800e-01	1.1440e+00	50	4.8833e+01	1.0239e+00	8.1500e-01	1.2960e+00	1.2588e+00	6.7318e-02	-1.3077e-01	1.1893e-03	8.5452e-01	1.4429e-01	[]
CLDN10	ENST00000299339	true	6	9.7062e+00	6.1816e-01	3.3700e-01	1.2190e+00	111	1.3121e+02	8.4598e-01	7.2400e-01	9.9000e-01	47	5.3910e+01	8.7183e-01	6.8900e-01	1.1120e+00	1.1087e+00	6.4004e-01	7.3681e-01	8.8490e-04	8.0714e-01	1.9197e-01	[]
CLDN10	ENST00000376855	false	2	2.0377e+00	9.8148e-01	3.6000e-01	1.8740e+00	37	4.0768e+01	9.0758e-01	6.9700e-01	1.1940e+00	21	1.7809e+01	1.1792e+00	8.3500e-01	1.6810e+00	2.4644e-02	2.1408e-01	-5.9196e-01	2.6568e-02	5.8239e-01	3.9104e-01	[]
CLDN10	ENST00000376873	false	6	1.1218e+01	5.3484e-01	2.9200e-01	1.0560e+00	108	1.3283e+02	8.1310e-01	6.9500e-01	9.5400e-01	44	5.2606e+01	8.3641e-01	6.5600e-01	1.0750e+00	1.4520e+00	7.8145e-01	9.2895e-01	1.7426e-03	9.0291e-01	9.5343e-02	[]
CLDN11	ENST00000064724	true	0	7.9151e+00	0.0000e+00	0.0000e+00	3.7800e-01	71	1.2944e+02	5.4851e-01	4.5200e-01	6.6800e-01	50	5.8708e+01	8.5167e-01	6.7800e-01	1.0780e+00	2.6220e+00	1.8635e+00	8.8985e-01	9.1704e-01	8.2456e-02	5.0549e-04	[]
CLDN11	ENST00000451576	false	1	5.6260e+00	1.7775e-01	6.2000e-02	8.4300e-01	37	9.4332e+01	3.9223e-01	3.0100e-01	5.1600e-01	31	4.3175e+01	7.1800e-01	5.3900e-01	9.6900e-01	1.8176e+00	2.1415e+00	1.4508e+00	4.6491e-01	5.1192e-01	2.3172e-02	[]
CLDN11	ENST00000486975	false	2	7.6566e+00	2.6121e-01	1.0600e-01	8.2200e-01	37	9.4332e+01	3.9223e-01	3.0100e-01	5.1600e-01	31	4.3175e+01	7.1800e-01	5.3900e-01	9.6900e-01	1.9052e+00	2.1415e+00	1.4508e+00	2.6536e-01	7.1127e-01	2.3369e-02	[]
CLDN12	ENST00000287916	false	3	7.2113e+00	4.1602e-01	1.8800e-01	1.0740e+00	97	1.3816e+02	7.0209e-01	5.9500e-01	8.3100e-01	67	5.6343e+01	1.1891e+00	9.7600e-01	1.4570e+00	1.4615e+00	1.2703e+00	-1.1116e+00	5.2754e-02	8.6893e-01	7.8318e-02	[]
CLDN12	ENST00000394604	false	1	4.9712e+00	2.0116e-01	7.0000e-02	9.5200e-01	68	1.0547e+02	6.4475e-01	5.2900e-01	7.8900e-01	43	4.5845e+01	9.3793e-01	7.3400e-01	1.2090e+00	1.6599e+00	1.3236e+00	3.2902e-01	4.0045e-01	5.6330e-01	3.6242e-02	[]
CLDN12	ENST00000394605	false	3	7.2113e+00	4.1602e-01	1.8800e-01	1.0740e+00	97	1.3816e+02	7.0209e-01	5.9500e-01	8.3100e-01	67	5.6343e+01	1.1891e+00	9.7600e-01	1.4570e+00	1.4615e+00	1.2703e+00	-1.1116e+00	5.2754e-02	8.6893e-01	7.8318e-02	[]
CLDN12	ENST00000416322	false	1	4.7906e+00	2.0874e-01	7.3000e-02	9.8700e-01	64	9.8678e+01	6.4857e-01	5.2900e-01	7.9900e-01	38	4.3258e+01	8.7845e-01	6.7700e-01	1.1510e+00	1.6140e+00	1.2665e+00	6.2593e-01	3.8290e-01	5.7625e-01	4.0851e-02	[]
CLDN12	ENST00000427904	false	1	4.1232e+00	2.4253e-01	8.5000e-02	1.1370e+00	44	7.5134e+01	5.8562e-01	4.5900e-01	7.5300e-01	27	3.2276e+01	8.3654e-01	6.1600e-01	1.1540e+00	1.4335e+00	1.3030e+00	7.2707e-01	3.1974e-01	6.1761e-01	6.2653e-02	[]
CLDN12	ENST00000496677	false	3	7.2113e+00	4.1602e-01	1.8800e-01	1.0740e+00	97	1.3816e+02	7.0209e-01	5.9500e-01	8.3100e-01	67	5.6343e+01	1.1891e+00	9.7600e-01	1.4570e+00	1.4615e+00	1.2703e+00	-1.1116e+00	5.2754e-02	8.6893e-01	7.8318e-02	[]
CLDN12	ENST00000535571	true	3	7.2113e+00	4.1602e-01	1.8800e-01	1.0740e+00	97	1.3816e+02	7.0209e-01	5.9500e-01	8.3100e-01	67	5.6343e+01	1.1891e+00	9.7600e-01	1.4570e+00	1.4615e+00	1.2703e+00	-1.1116e+00	5.2754e-02	8.6893e-01	7.8318e-02	[]
CLDN14	ENST00000342108	false	6	6.2199e+00	9.6465e-01	5.2300e-01	1.7480e+00	147	1.5375e+02	9.5608e-01	8.3500e-01	1.0960e+00	80	7.5743e+01	1.0562e+00	8.8100e-01	1.2720e+00	8.2175e-02	1.9755e-01	-3.8298e-01	1.1687e-04	3.9266e-01	6.0723e-01	[]
CLDN14	ENST00000399135	false	6	6.2199e+00	9.6465e-01	5.2300e-01	1.7480e+00	147	1.5375e+02	9.5608e-01	8.3500e-01	1.0960e+00	80	7.5743e+01	1.0562e+00	8.8100e-01	1.2720e+00	8.2175e-02	1.9755e-01	-3.8298e-01	1.1687e-04	3.9266e-01	6.0723e-01	[]
CLDN14	ENST00000399136	false	6	6.2199e+00	9.6465e-01	5.2300e-01	1.7480e+00	147	1.5375e+02	9.5608e-01	8.3500e-01	1.0960e+00	80	7.5743e+01	1.0562e+00	8.8100e-01	1.2720e+00	8.2175e-02	1.9755e-01	-3.8298e-01	1.1687e-04	3.9266e-01	6.0723e-01	[]
CLDN14	ENST00000399137	true	6	6.2199e+00	9.6465e-01	5.2300e-01	1.7480e+00	147	1.5375e+02	9.5608e-01	8.3500e-01	1.0960e+00	80	7.5743e+01	1.0562e+00	8.8100e-01	1.2720e+00	8.2175e-02	1.9755e-01	-3.8298e-01	1.1687e-04	3.9266e-01	6.0723e-01	[]
CLDN14	ENST00000399139	false	6	6.2199e+00	9.6465e-01	5.2300e-01	1.7480e+00	147	1.5375e+02	9.5608e-01	8.3500e-01	1.0960e+00	80	7.5743e+01	1.0562e+00	8.8100e-01	1.2720e+00	8.2175e-02	1.9755e-01	-3.8298e-01	1.1687e-04	3.9266e-01	6.0723e-01	[]
CLDN15	ENST00000308344	false	4	9.0332e+00	4.4281e-01	2.1700e-01	1.0130e+00	113	1.3219e+02	8.5484e-01	7.3300e-01	9.9900e-01	64	6.1795e+01	1.0357e+00	8.4600e-01	1.2750e+00	1.5607e+00	6.0545e-01	-2.1959e-01	2.1043e-02	9.1220e-01	6.6755e-02	[]
CLDN15	ENST00000401528	true	4	9.0332e+00	4.4281e-01	2.1700e-01	1.0130e+00	113	1.3219e+02	8.5484e-01	7.3300e-01	9.9900e-01	64	6.1795e+01	1.0357e+00	8.4600e-01	1.2750e+00	1.5607e+00	6.0545e-01	-2.1959e-01	2.1043e-02	9.1220e-01	6.6755e-02	[]
CLDN15	ENST00000412417	false	4	7.1912e+00	5.5624e-01	2.7300e-01	1.2670e+00	75	9.5955e+01	7.8162e-01	6.4800e-01	9.4700e-01	43	4.3772e+01	9.8235e-01	7.6900e-01	1.2670e+00	1.1091e+00	7.7606e-01	9.1417e-02	9.5858e-03	8.2757e-01	1.6285e-01	[]
CLDN15	ENST00000414035	false	3	7.3512e+00	4.0809e-01	1.8500e-01	1.0540e+00	65	7.9621e+01	8.1637e-01	6.6800e-01	1.0040e+00	38	3.5959e+01	1.0568e+00	8.1500e-01	1.3850e+00	1.4957e+00	5.9443e-01	-2.6655e-01	5.5748e-02	8.7140e-01	7.2854e-02	[]
CLDN16	ENST00000264734	true	5	1.3808e+01	3.6211e-01	1.8800e-01	7.6100e-01	173	1.7279e+02	1.0012e+00	8.8400e-01	1.1360e+00	79	6.6639e+01	1.1855e+00	9.8800e-01	1.4290e+00	2.2091e+00	-5.8785e-03	-1.1855e+00	2.5462e-02	9.6282e-01	1.1717e-02	[]
CLDN16	ENST00000456423	false	1	3.6251e+00	2.7586e-01	9.7000e-02	1.2730e+00	63	6.3848e+01	9.8672e-01	8.0500e-01	1.2170e+00	28	2.4735e+01	1.1320e+00	8.3800e-01	1.5500e+00	1.2850e+00	3.8506e-02	-5.1395e-01	2.7505e-01	6.4010e-01	8.4849e-02	[]
CLDN17	ENST00000286808	true	5	4.7474e+00	1.0532e+00	5.3600e-01	1.8350e+00	136	1.2911e+02	1.0534e+00	9.1600e-01	1.2150e+00	61	5.1514e+01	1.1841e+00	9.6300e-01	1.4660e+00	-1.0806e-01	-2.2010e-01	-1.0348e+00	3.4603e-04	3.8764e-01	6.1202e-01	[]
CLDN18	ENST00000183605	true	7	1.0181e+01	6.8753e-01	3.9000e-01	1.2890e+00	133	1.5663e+02	8.4915e-01	7.3700e-01	9.8100e-01	61	6.6074e+01	9.2320e-01	7.5000e-01	1.1430e+00	9.2923e-01	6.8488e-01	4.8875e-01	1.8004e-04	7.1519e-01	2.8463e-01	[]
CLDN18	ENST00000343735	false	7	1.0413e+01	6.7221e-01	3.8100e-01	1.2610e+00	128	1.5111e+02	8.4708e-01	7.3300e-01	9.8100e-01	53	6.1144e+01	8.6681e-01	6.9400e-01	1.0900e+00	9.8582e-01	6.8196e-01	8.1543e-01	2.0313e-04	7.3984e-01	2.5995e-01	[]
CLDN19	ENST00000296387	true	4	9.9087e+00	4.0368e-01	1.9800e-01	9.2400e-01	107	1.3747e+02	7.7835e-01	6.6500e-01	9.1400e-01	49	6.4478e+01	7.5995e-01	6.0300e-01	9.6400e-01	1.7494e+00	9.4280e-01	1.5092e+00	2.9697e-02	9.2787e-01	4.2432e-02	[]
CLDN19	ENST00000372539	false	3	8.1339e+00	3.6882e-01	1.6700e-01	9.5300e-01	97	1.2906e+02	7.5159e-01	6.3700e-01	8.9000e-01	46	6.0423e+01	7.6130e-01	6.0000e-01	9.7300e-01	1.6777e+00	1.0238e+00	1.4527e+00	7.5160e-02	8.7670e-01	4.8144e-02	[]
CLDN19	ENST00000539749	false	2	6.2252e+00	3.2128e-01	1.3000e-01	1.0100e+00	99	1.3380e+02	7.3990e-01	6.2800e-01	8.7400e-01	40	6.0801e+01	6.5788e-01	5.1000e-01	8.5600e-01	1.5782e+00	1.0915e+00	2.0886e+00	1.6941e-01	7.7562e-01	5.4964e-02	[]
CLDN2	ENST00000336803	false	0	4.1850e+00	0.0000e+00	0.0000e+00	7.1400e-01	44	8.5686e+01	5.1350e-01	4.0200e-01	6.6000e-01	28	3.3579e+01	8.3386e-01	6.1700e-01	1.1430e+00	1.9066e+00	1.6337e+00	7.5377e-01	7.2500e-01	2.6305e-01	1.1951e-02	[]
CLDN2	ENST00000540876	false	0	4.1850e+00	0.0000e+00	0.0000e+00	7.1400e-01	44	8.5686e+01	5.1350e-01	4.0200e-01	6.6000e-01	28	3.3579e+01	8.3386e-01	6.1700e-01	1.1430e+00	1.9066e+00	1.6337e+00	7.5377e-01	7.2500e-01	2.6305e-01	1.1951e-02	[]
CLDN2	ENST00000541806	true	0	4.1850e+00	0.0000e+00	0.0000e+00	7.1400e-01	44	8.5686e+01	5.1350e-01	4.0200e-01	6.6000e-01	28	3.3579e+01	8.3386e-01	6.1700e-01	1.1430e+00	1.9066e+00	1.6337e+00	7.5377e-01	7.2500e-01	2.6305e-01	1.1951e-02	[]
CLDN20	ENST00000367165	true	3	2.4204e+00	1.2395e+00	5.0300e-01	1.9050e+00	125	1.2187e+02	1.0257e+00	8.8600e-01	1.1900e+00	42	4.9031e+01	8.5660e-01	6.6800e-01	1.1080e+00	-3.4721e-01	-1.0302e-01	7.8618e-01	4.6183e-03	4.5642e-01	5.3896e-01	[]
CLDN22	ENST00000323319	true	3	5.9477e+00	5.0440e-01	2.2900e-01	1.2920e+00	124	1.1453e+02	1.0827e+00	9.3500e-01	1.2570e+00	43	5.0682e+01	8.4843e-01	6.6400e-01	1.0940e+00	1.1265e+00	-3.2103e-01	8.4482e-01	3.1138e-02	8.2271e-01	1.4615e-01	[]
CLDN23	ENST00000519106	true	6	6.3803e+00	9.4039e-01	5.1000e-01	1.7250e+00	198	1.7101e+02	1.1578e+00	1.0300e+00	1.3030e+00	114	9.1948e+01	1.2398e+00	1.0640e+00	1.4490e+00	1.4033e-01	-7.4880e-01	-1.8006e+00	1.3064e-04	4.1337e-01	5.8650e-01	[]
CLDN24	ENST00000514470	false	8	6.1120e+00	1.3089e+00	7.4500e-01	1.8960e+00	86	1.0046e+02	8.5608e-01	7.1800e-01	1.0240e+00	45	4.3730e+01	1.0290e+00	8.0900e-01	1.3190e+00	-7.1171e-01	5.2331e-01	-1.5035e-01	1.2219e-06	1.1568e-01	8.8431e-01	[]
CLDN24	ENST00000541814	true	8	6.7104e+00	1.1922e+00	6.8700e-01	1.8540e+00	97	1.1065e+02	8.7666e-01	7.4300e-01	1.0380e+00	51	4.7164e+01	1.0813e+00	8.6300e-01	1.3650e+00	-4.6396e-01	4.7068e-01	-4.3727e-01	2.0191e-06	1.5282e-01	8.4717e-01	[]
CLDN25	ENST00000453129	true	10	6.3672e+00	1.5705e+00	9.1600e-01	1.9400e+00	150	1.2861e+02	1.1664e+00	1.0210e+00	1.3360e+00	46	5.1918e+01	8.8602e-01	6.9900e-01	1.1330e+00	-1.3417e+00	-6.8441e-01	6.4303e-01	1.3379e-08	3.1160e-02	9.6884e-01	[]
CLDN3	ENST00000395145	true	1	6.3099e+00	1.5848e-01	5.5000e-02	7.5200e-01	106	1.4933e+02	7.0981e-01	6.0600e-01	8.3400e-01	67	7.9453e+01	8.4327e-01	6.9200e-01	1.0330e+00	1.9701e+00	1.2865e+00	1.0938e+00	5.3211e-01	4.5367e-01	1.4223e-02	[]
CLDN4	ENST00000340958	false	6	5.6782e+00	1.0567e+00	5.6900e-01	1.8150e+00	124	1.4973e+02	8.2817e-01	7.1500e-01	9.6100e-01	86	7.6015e+01	1.1314e+00	9.4900e-01	1.3540e+00	-1.2587e-01	7.6276e-01	-8.9664e-01	7.9198e-05	3.2586e-01	6.7407e-01	[]
CLDN4	ENST00000431918	false	6	5.6782e+00	1.0567e+00	5.6900e-01	1.8150e+00	124	1.4973e+02	8.2817e-01	7.1500e-01	9.6100e-01	86	7.6015e+01	1.1314e+00	9.4900e-01	1.3540e+00	-1.2587e-01	7.6276e-01	-8.9664e-01	7.9198e-05	3.2586e-01	6.7407e-01	[]
CLDN4	ENST00000435050	true	6	5.6782e+00	1.0567e+00	5.6900e-01	1.8150e+00	124	1.4973e+02	8.2817e-01	7.1500e-01	9.6100e-01	86	7.6015e+01	1.1314e+00	9.4900e-01	1.3540e+00	-1.2587e-01	7.6276e-01	-8.9664e-01	7.9198e-05	3.2586e-01	6.7407e-01	[]
CLDN5	ENST00000403084	false	0	7.5037e+00	0.0000e+00	0.0000e+00	3.9900e-01	101	1.5609e+02	6.4708e-01	5.5000e-01	7.6300e-01	69	7.8755e+01	8.7614e-01	7.2100e-01	1.0700e+00	2.5529e+00	1.5995e+00	8.6061e-01	9.0443e-01	9.4849e-02	7.2522e-04	[]
CLDN5	ENST00000406028	true	0	7.5037e+00	0.0000e+00	0.0000e+00	3.9900e-01	101	1.5609e+02	6.4708e-01	5.5000e-01	7.6300e-01	69	7.8755e+01	8.7614e-01	7.2100e-01	1.0700e+00	2.5529e+00	1.5995e+00	8.6061e-01	9.0443e-01	9.4849e-02	7.2522e-04	[]
CLDN5	ENST00000413119	false	0	7.5037e+00	0.0000e+00	0.0000e+00	3.9900e-01	101	1.5609e+02	6.4708e-01	5.5000e-01	7.6300e-01	69	7.8755e+01	8.7614e-01	7.2100e-01	1.0700e+00	2.5529e+00	1.5995e+00	8.6061e-01	9.0443e-01	9.4849e-02	7.2522e-04	[]
CLDN6	ENST00000328796	false	4	5.2561e+00	7.6103e-01	3.7200e-01	1.6370e+00	146	1.3453e+02	1.0852e+00	9.4800e-01	1.2450e+00	80	6.2273e+01	1.2847e+00	1.0710e+00	1.5470e+00	5.1060e-01	-3.5865e-01	-1.7588e+00	3.5963e-03	6.4025e-01	3.5615e-01	[]
CLDN6	ENST00000396925	true	4	5.2561e+00	7.6103e-01	3.7200e-01	1.6370e+00	146	1.3453e+02	1.0852e+00	9.4800e-01	1.2450e+00	80	6.2273e+01	1.2847e+00	1.0710e+00	1.5470e+00	5.1060e-01	-3.5865e-01	-1.7588e+00	3.5963e-03	6.4025e-01	3.5615e-01	[]
CLDN6	ENST00000572154	false	0	1.0770e+00	0.0000e+00	0.0000e+00	1.7000e+00	22	1.8425e+01	1.1940e+00	8.5200e-01	1.6880e+00	11	9.4747e+00	1.1610e+00	7.2500e-01	1.7970e+00	9.6717e-01	-3.0210e-01	-3.8799e-01	4.0985e-01	4.7550e-01	1.1465e-01	[]
CLDN7	ENST00000360325	true	5	8.6235e+00	5.7981e-01	3.0200e-01	1.2170e+00	110	1.2557e+02	8.7599e-01	7.5000e-01	1.0260e+00	54	4.9301e+01	1.0953e+00	8.7900e-01	1.3740e+00	1.1500e+00	5.0412e-01	-5.2393e-01	3.1683e-03	8.3281e-01	1.6402e-01	[]
CLDN7	ENST00000397317	false	5	8.6235e+00	5.7981e-01	3.0200e-01	1.2170e+00	110	1.2557e+02	8.7599e-01	7.5000e-01	1.0260e+00	54	4.9301e+01	1.0953e+00	8.7900e-01	1.3740e+00	1.1500e+00	5.0412e-01	-5.2393e-01	3.1683e-03	8.3281e-01	1.6402e-01	[]
CLDN7	ENST00000538261	false	1	6.0255e+00	1.6596e-01	5.8000e-02	7.8700e-01	68	8.8329e+01	7.6985e-01	6.3200e-01	9.4200e-01	32	3.5638e+01	8.9791e-01	6.7700e-01	1.2060e+00	1.9080e+00	7.8471e-01	4.7716e-01	5.0430e-01	4.7823e-01	1.7467e-02	[]
CLDN7	ENST00000571881	false	2	6.1446e+00	3.2549e-01	1.3200e-01	1.0230e+00	71	8.3500e+01	8.5030e-01	7.0100e-01	1.0360e+00	34	3.4678e+01	9.8044e-01	7.4500e-01	1.3050e+00	1.5583e+00	4.9626e-01	9.0162e-02	1.6481e-01	7.7764e-01	5.7544e-02	[]
